runtime,in01,in02,in03,in04,in05,in06,in07
4,48.2,1.5,0.8,0.0015,0.003,1,0
266,65.78947368,1.5,0.8,0.0015,0.002,1,0
282,145.1038211,15,0.8,0.0015,0,1,0
256,44.37,1.5,0.8,0.0015,0.001,1,0
286,40,1.5,0.8,0.0015,0,30,0
309,48.99,1.5,0.8,0.0015,0.001,1,0
235,50,1.5,0.8,0.0015,0.001,1,0
338,47.10526316,1.5,0.8,0.0015,0,1,0
302,7.894736842,1.5,0.8,0.0015,0,1,0
227,145.106,1.5,0.8,0.0015,0,1,0
219,48.36798311,1.5,0.8,0.0015,0,1,0
247,142,1.4,0.8,0.0015,0,1,0
246,8421.052632,1.5,0.8,0.0015,0,1,0
282,96.6,1.5,0.8,0.0015,0.001,1,0
232,70,1.5,0.8,0.0015,0.0005,1,0
998,42,1.5,0.8,0.0015,0,1,0
414,46.57894737,1.5,0.8,0.0015,0,1,0
4,48.36,1.5,0.8,0.0015,0.001,1,0
201,150,1.5,0.8,0.0015,0,1,0
234,96.735,1.5,0.8,0.0015,0,0.04,0
581,72,1.5,0.8,0.0015,0,1,0
341,47.7,1.5,0.8,0.0015,0.002,1,0
233,36.3,1.5,0.8,0.0015,0.001,1,0
268,48.75789474,1.5,0.8,0.0015,0,1,0
224,48.38,1.5,0.8,0.001499,0,1,0
341,48.4,1.5,0.8,0.0015,0.001,1,0
246,35,1.5,0.8,0.0015,0,1,0
3,48.3742,1.5,0.8,0.0015,0,1,0
311,48.35789474,1.5,0.8,0.0015,0,0.00075,0
236,7.690526316,1.5,0.8,0.0015,0,1,0
234,32,1.5,0,0.0015,0,1,0
6,35.27368421,1.5,0.8,0.0015,0,1,0
248,66.16842105,1.5,0.8,0.0015,0,1,0
3,145.103947,1.5,0.8,0.0015,0,1,0
378,10,1.5,0.8,0.0015,0.01,1,0
281,34.5,1.5,0.8,0.0015,0.001,1,0
3,41.88723158,1.5,0.6,0.0015,0,1,0
316,59,1.5,0.8,0.0015,0,1,0
224,40.3,1.8,0.8,0.0015,0,1,0
241,49.1,1.5,0.8,0.0015,0.001,1,0
256,42.01947368,1.5,0.6,0.0015,0,1,0
231,48.17894737,1.5,0.8,0.0015,0.002,1,0
290,0.578947368,1.5,0.8,0.0015,0,0.0000001,0
273,96.738,1.5,0.8,0.0015,0,0.01,0
238,49.1,1.5,0.8,0.0015,0.001,1,0
244,49.4,1.5,0.8,0.0015,0.001,1,0
157,48.1,1.5,0.8,0.0015,0.001,1,0
243,48.368,1.5,0.8,0.0015,0,0.00005,0
238,47.65,1.5,0.8,0.0015,0,1,0
305,48.9,1.5,0.8,0.0015,0,1,0
332,7.69800358,1.5,0.8,0.0015,0,1,0
327,49.73,1.5,0.8,0.0015,0.004,1,0
237,145,1.5,0.8,0.0015,0,1,0
216,48.3645,1.5,0.8,0.0015,0.003,1,0
245,7.685263158,1.5,0.8,0.0015,0,1,0
245,48.44736842,1.5,0.8,0.0015,0,1,0
240,119.047619,1.5,0.8,0.0015,0.001,1,0
292,48.31,1.5,0.8,0.0015,0.001,1,0
280,46.75,1.5,0.8,0.0015,0,1,0
260,48.365,1.5,0.8,0.0015,0.002,1,0
246,49.36,1.5,0.8,0.0015,0,1,0
272,134,1.6,0.8,0.0015,0,1,0
267,96.736,1.5,0.8,0.0015,0,100,0
235,10,1.5,0.8,0.0015,0.001,1,0
5,36.4,1.5,0.8,0.0015,0.002,1,0
271,47.65,1.5,0.8,0.0015,0.001,1,0
251,90,1.5,0.8,0.0015,0,1,0
301,48.13157895,1.5,0.8,0.0015,0,1,0
354,48.30033333,1.5,0.8,0.0015,0.001,1,0
251,47.204,1.5,0.8,0.0015,0.002,1,0
277,45.52631579,1.5,0.8,0.0015,0,1,0
291,149,1.5,0.8,0.0015,0,1,0
261,145.1039491,1.5,0.8,0.0015,0.001,1,0
217,58.9,1.5,0.8,0.0015,0.001,1,0
392,60,1.5,0.8,0.0015,0,1,0
283,47.5,1.5,0.8,0.0015,0.003,1,0
286,52.5,1.5,0.8,0.0015,0.0015,1,0
235,45.73642105,1.5000001,0.8,0.0015,0.001,1,0
269,48.36790526,1.5,0.8,0.0015,0,1,0
283,15,1.5,0.8,0.0015,0.01,1,0
252,48.034,1.5,0.8,0.0015,0.001,1,0
710,48.368,1.5,0.8,0.0015,0,1,0
365,49,1.5,0.8,0.0015,0.001,0.0000001,0
3,2.43,1.5,0.8,0.0015,0,1,0
226,51.37,1.5,0.8,0.0015,0.001,0.01,0
318,48.53,1.5,0.8,0.0015,0,1,0
307,144.7,1.5,0.8,0.0015,0.01,1,0
328,49.8,1.5,0.8,0.0015,0.0015,1,0
221,32.9,1.5,0.8,0.0015,0.001,1,0
276,130,1.5,0.8,0.0015,0,1,0
254,6.315789474,1.5,0.8,0.0015,0,1,0
87,112.275,1.5,0.8,0.0015,0,1,0
271,48,1.5,0.8,0.0015,0,3,0
4,47.3,1.5,0.8,0.0015,0.001,1,0
218,48.364,1.5,0.8,0.0015,0.003,1,0
229,47.56798305,1.5,0.8,0.0015,0.002,1,0
263,47.9,1.5,0.8,0.0015,0.002,1,0
375,35,1.5,0.8,0.0015,0.001,1,0
343,46.1,1.5,0.8,0.0015,0.001,1,0
302,48.73,1.5,0.8,0.0015,0.001,1,0
262,48.29052632,1.5,0.8,0.0015,0.003,1,0
282,51,1.5,0.8,0.0015,0.007,1,0
303,145.3,0.8,1.5,0.0015,0,1,0
294,7.698,1.5,0.8,0.0015,0,10,0
236,159.0953684,1,1,0.0015,0.001,1,0
239,144.6421053,1.5,0.8,0.0015,0.001,1,0
6,48.3,1.5,0.8,0.0015,0.0001,1,0
237,95.2,1.5,0.8,0.0015,0.003,1,0
3,46,1.5,0.8,0.0015,0.001,1,0
253,96.74,1.5,0.8,0.0015,0,0.5,0
247,99,1.5,0.8,0.0015,0,1,0
231,145.11,1.5,0.8,0.0015,0,0.01,0
230,70,1.5,0.8,0.0015,0,1,0
238,48.16842105,1.5,0.8,0.0015,0.003,1,0
255,48.367,1.5,0.8,0.0015,0.001,1,0
240,160,1.5,0.8,0.0015,0.001,1,0
309,36.25,1.5,0.8,0.0015,0.001,1,0
261,147,1.5,0.9,0.0015,0,1,0
316,49.4,1.5,0.8,0.0015,0.004,1,0
249,48.36798305,1.5,0.8,0.0015,0,1,0
308,48.34526316,1.5,0.8,0.0015,0,0.00075,0
221,48.352,1.5,0.8,0.0015,0,0.0075,0
226,145.1736842,1.5,0.8,0.0015,0,1,0
255,49,1.5,0.8,0.0015,0.001,0.01,0
407,40,1.5,0.8,0.0015,0.3,1,0
306,98.72,1.5,0.8,0.0015,0,1,0
858,47.5,1.5,0.8,0.0015,0.001,1,0
253,90,1.5,0.8,0.0015,0.0001,1,0
204,115.7894737,1.5,0.8,0.0015,0,1,0
257,47.9,1.5,0.8,0.0015,0.001,1,0
405,7.698003589,1.5,0.8,0.0015,0,1,0
324,50,1.5,0.8,0.0015,0.003,1,0
292,48.364,1.5,0.8,0.0015,0,0.01,0
263,48.1,1.5,0.8,0.0015,0.005,1,0
265,45.1,1.5,0.8,0.0015,0.001,1,0
238,10,6,0.8,0.0015,0,1,0
242,49.4827,1.5,0.8,0.0015,0.002,1,0
223,48.86842105,1,1,0.0015,0.001,1,0
289,48.46666667,1.5,0.8,0.0015,0,1,0
4,0,1.5,0.8,0.0015,0.1,1,0
257,55,1.5,0.8,0.0015,0.001,1,0
217,225,1.5,0.8,0.0015,0,1,0
227,51.37,1.5,0.8,0.0015,0.001,1,0
281,96,1.5,0.8,0.0015,0,1,0
231,42.37,1.5,0.8,0.002,0,1,0
217,145.104,1.5,0.8,0.0015,0,1,0
229,47.8,1.5,0.8,0.0015,0,0.3,0
290,75.06421053,1,0.8,0.0015,0,1,0
255,7.673684211,1.5,0.8,0.0015,0,1,0
257,7.698,1.5,0.8,0.0015,0,1,0
281,47.15789474,1.5,0.8,0.0015,0.0015,1,0
228,48.36796,1.5,0.8,0.0015,0,1,0
325,60,1.5,0.8,0.0015,0.001,1,0
315,48,1.5,0.8,0.0015,0.002,1,0
257,47.567,1.5,1,0.0015,0.001,1,0
253,10.26315789,1.5,0.8,0.0015,0,1,0
92,96.74,1.5,0.8,0.0015,0,1,0
210,157.8947368,1.5,0.8,0.0015,0,1,0
287,48.37198305,1.5,0.8,0.0015,0,1,0
252,175,1.5,1.6,0.0015,0,1,0
255,25,9,0.8,0.0015,0,1,0
236,43.36,1.5,0.8,0.0015,0.002,1,0
284,96.73,1.5,0.8,0.0015,0,1,0
6,50,1.5,0.8,0.0015,0.001,1,0
284,40,1.5,0.8,0.0015,0,1,0
284,47.97368421,1.5,0.8,0.0015,0.001,1,0
223,96.74894737,1.5,0.8,0.0015,0,1,0
269,48.37,1.5,0.8,0.0015,0,0.015,0
230,47.4,1.5,0.8,0.0015,0.0005,1,0
360,145.09,1.5,0.8,0.0015,0,0.001,0
3,48.8,1.5,0.8,0.0015,0.002,1,0
228,42.5,1.5,0.8,0.0015,0.0015,1,0
297,96,1.5,0.8,0.0015,0,1,0
228,10.78947368,1.5,0.8,0.0015,0,1,0
251,96.68578947,1.5,0.8,0.0015,0,1,0
237,144.91,1.5,0.8,0.0015,0,1,0
252,49.992,1.5,0.8,0.0015,0,1,0
238,96.78,1.5,0.8,0.0015,0,1,0
236,48.28157895,1.5,0.8,0.0015,0.001,1,0
227,49.02263158,1.5,1,0.0015,0,1,0
226,47.1,3,0.8,0.0015,0,1,0
289,47.28421053,1,1,0.0015,0,1,0
250,92,1.5,0.8,0.0015,0,1,0
254,48.5,1.5,0.8,0.0015,0,1,0
237,49.47368421,1.5,0.8,0.0015,0.001,0.0000001,0
4,48.3,1.5,0.8,0.0015,0.002,1,0
91,48.36805,1.5,0.8,0.0015,0.001,1,0
221,45.5,1.5,0.8,0.0015,0.001,1,0
240,96.73595,1.5,0.8,0.0015,0,1,0
225,40,1.5,0.8,0.0015,0,1,0
252,99.7,1.5,0.8,0.0015,0,1,0
227,48.59,1.5,0.8,0.0015,0.001,1,0
239,48,1.5,0.8,0.0015,0.001,1,0
259,96.7385,1.5,0.8,0.0015,0,1,0
223,48.66666667,1.5,0.8,0.0015,0,1,0
296,82.22222222,1.5,0.8,0.0015,0.001,1,0
295,47,1.5,0.8,0.0015,0,7,0
266,145.03,1.5,0.8,0.0015,0.003,0.1,0
414,70,1.5,0.8,0.0015,0.1,1,0
345,54.68421053,1.5,0.8,0.0015,0.005,1,0
241,131.3331579,1.5,0.8,0.0015,0,1,0
248,60,4,1,0.0015,0,1,0
37537,2500,1.5,0.8,0.0015,0,1,0
265,0.526315789,1.5,0.8,0.0015,0.001,0.0000001,0
272,30,1.5,0.8,0.0015,0,1,0
238,48.94736842,1.5,0.8,0.0015,0.01,0.0000001,0
253,48.37,1.65,0.8,0.0015,0,1,0
251,50.005,1.5,0.8,0.0015,0,1,0
271,49.7,1.5,0.8,0.0015,0,1,0
289,46,1.5,0.8,0.0015,0,1,0
211,50,1.5,0.8,0.0015,0,1,0
232,50,1.5,1,0.8,0.002,1,0
357,20,1.5,0.8,0.0015,0,1,0
238,48.36,1.5,0.8,0.0015,0,0.00075,0
569,48.369,1.5,0.8,0.0015,0.002,1,0
315,47.4,1.5,0.8,0.0015,0.005,1,0
258,117.45,1.5,0.8,0.0015,0,1,0
256,115.7894737,1.5,0.8,0.0015,0.001,1,0
334,48.58,1.5,0.8,0.0015,0,1,0
257,55,1.5,0.8,0.0015,0.001,1,0
264,48.41,1.5,0.8,0.0015,0.001,0.01,0
421,49.1,1.5,0.8,0.0015,0.002,1,0
3,46.5,1.5,0.8,0.0015,0,1,0
262,360,1.5,0.8,0.0015,0,1,0
235,48.367985,1.5,0.8,0.0015,0,1,0
255,48.2,1.5,0.8,0.0015,0.002,1,0
364,49,1.5,0.8,0.0015,0.002,1,0
4,45.188,1.5,0.8,0.0015,0,7,0
298,40,2,0.8,0.0015,0,3,0
257,90,1.5,0.8,0.0015,0.001,10,0
244,48,1.5,0.8,0.0015,0,1,0
232,145.0970526,1.5,0.8,0.0015,0,1,0
225,48.37,1.5,0.8,0.0015,0.001,1,0
283,80,1.5,0.8,0.0015,0.003,1,0
236,48.3679,1.5,0.8,0.0015,0,1,0
325,48.23,1.5,0.8,0.0015,0.001,1,0
239,96.8,1.5,0.8,0.0015,0,1,0
3,90,1,0.8,0.003,0,1,0
236,48.36,1.5,0.8,0.0015,0.001,1,0
237,48.686,1.5,0.8,0.0015,0.005,1,0
238,98,1.5,0.8,0.0015,0,1,0
295,60,1,1,0.0015,0,100,0
240,47.9,1.5,0.8,0.0015,0.003,1,0
243,49,1.5,0.8,0.0015,0.007,1,0
267,44.2,1.5,0.8,0.0015,0,1,0
352,48,1.5,0.8,0.0015,0,1,0
5,97.9,1.5,0.8,0.0015,0,1,0
349,60,1.5,0.8,0.0015,0,1,0
352,50,1.5,0.8,0.0015,0.1,1,0
323,200,1.5,0.8,0.0015,0.001,1,0
627,0,1.5,0.8,0.0015,0,500,0
259,161.6374272,1,1,0.0015,0,1,0
312,48.8,1.5,0.8,0.0015,0.001,1,0
234,48.325,1.5,0.8,0.0015,0,1,0
225,48.35,1.5,0.8,0.0015,0.001,1,0
211,145.05,1.5,0.8,0.0015,0,1,0
244,68.4,1.5,0.8,0.003,0,1,0
293,47.57894737,1.5,0.8,0.0015,0.001,1,0
4,48.2,1.5,0.8,0.0015,0.001,1,0
255,48.35,1.5,0.8,0.0015,0,1,0
215,49.2,1.5,0.8,0.0015,0.001,1,0
255,145,1.5,0.8,0.0015,0,1,0
342,49.2,1.5,0.8,0.0015,0.001,1,0
317,48.368,1.5,0.8,0.0015,0,1,0
284,49.68421053,1.5,0.8,0.0015,0.001,1,0
226,44.59157895,1.5,0.8,0.002,0,1,0
262,53,1.5,0.8,0.0015,0.001,1,0
3,161.54386,1,1,0.0015,0.005,1,0
242,47.368,1.5,0.8,0.0015,0.001,1,0
275,96,1.5,0.8,0.0015,0,1,0
328,48.4,1.5,0.8,0.0015,0.001,1,0
256,48.355,1.5,0.8,0.0015,0.001,1,0
225,145.03,1.5,0.8,0.0015,0,1,0
3,48.5,1.5,0.8,0.0015,0.001,1,0
218,48.367985,1,1,0.0015,0,1,0
313,48.7,1.5,0.8,0.0015,0.002,1,0
291,96,1.5,0.8,0.0015,0,1,0
352,48.36794211,1.5,0.8,0.0015,0,1,0
229,48.2,1.5,0.8,0.0015,0.001,1,0
257,110,1.5,0.8,0.0015,0.003,1,0
244,145.85,1.5,0.8,0.0015,0,1,0
256,39.5,1.5,0.8,0.0015,0.0015,1,0
339,49.2,1.5,0.8,0.0015,0,1,0
240,47.74,1.5,0.8,0.0015,0.001,1,0
361,65,1.5,0.8,0.0015,5,1,0
4,47.202,1.5,0.8,0.0015,0.002,1,0
259,14.79473684,1.5,0.8,0.0015,0,1,0
231,48.3679,1,1,0.0015,0,1,0
316,48.2,1.5,0.8,0.0015,0.001,1,0
262,35,1.5,0.8,0.0015,0,1,0
255,48.4,1.5,0.8,0.0015,0.001,0.5,0
231,47.7,1.5,0.8,0.0015,0,1,0
272,48.38,1.5,0.8,0.0015,0.001,1,0
288,48.44736842,1.5,0.8,0.0015,0,0.01,0
245,41.05263158,1.5,0.8,0.0015,0.001,0.7,0
265,145.1039332,1.5,0.8,0.0015,0,1,0
370,145.104,1.5,0.8,0.0015,0,0.005,0
5,48.06315789,1.5,0.8,0.0015,0.001,1,0
305,47.4,1.5,0.8,0.0015,0.001,1,0
350,60,1.5,0.8,0.0015,0,1,0
326,47.7,1.5,0.8,0.0015,0.001,1,0
256,45,1.5,0.8,0.0015,0.003,1,0
259,48.97,1.5,0.8,0.0015,0.001,1,0
336,50,1.5,0.8,0.0015,0.001,1,0
345,97.15789474,1.5,0.8,0.0015,0,1,0
4,49.3,1.5,0.8,0.0015,0.001,1,0
284,48.4,1.5,0.8,0.0015,0,1,0
246,100.55,1.5,0.8,0.0015,0,1,0
221,40,1.5,0.8,0.0015,0,1,0
218,60,1.5,0.8,0.0015,0,1,0
304,49.1,1.5,0.8,0.0015,0.001,1,0
279,95.26315789,1.5,0.8,0.0015,0,1,0
269,95.5,1.5,0.8,0.0015,0.1,1,0
256,51,1.5,0.8,0.0015,0,1,0
353,7.67,1.5,0.8,0.0015,0.001,1,0
242,48.365,1.5,0.8,0.0015,0.002,1,0
246,35.7,1.5,0.8,0.0015,0.001,1,0
271,54,1.5,0.8,0.0015,0.001,1,0
239,34,1.5,0.8,0.0015,0,0.01,0
257,139.4736842,1.5,0.8,0.0015,0,1,0
82,47.10526316,1.5,0.8,0.0015,0.002,1,0
245,107,1.5,0.8,0.0015,0.01,1,0
363,75,1.5,0.8,0.0015,0.5,1,0
226,97.4,1.5,0.8,0.0015,0,1,0
302,144.6,1.5,0.8,0.0015,0,1,0
239,96.74,1.5,0.8,0.0015,0,1,0
242,145,1.5,0.8,0.0015,0,1,0
237,46,1.5,0.8,0.0015,0.005,1,0
292,53.3,1.5,0.8,0.0015,0.001,1,0
279,48.3683,1.5,0.8,0.0015,0,1,0
214,32.7,1.5,0.8,0.0015,0.001,1,0
274,48.8,1.5,0.8,0.0015,0,1,0
322,47.75,1.5,0.8,0.0015,0,1,0
292,53.1,1.5,0.8,0.0015,0.002,1,0
276,48,1.5,0.8,0.0015,0.002,1,0
306,52.3,1.5,0.8,0.0015,0.002,1,0
285,74.73684211,1.5,0.8,0.0015,0.001,100,0
243,49.9,1.5,0.8,0.0015,0.0005,1,0
265,145.04,1.5,0.8,0.0015,0,1,0
277,47,1.5,0.8,0.0015,0,1,0
266,145.104,1.5,0.8,0.0015,0,1,0
226,157.8947368,1.5,0.8,0.0015,0.001,100,0
359,38.4,1.5000001,0.8,0.0015,0.01,1,0
298,58.1,1.5,0.8,0.0015,0.001,1,0
268,105,1.5,0.8,0.0015,0,1,0
241,7.698,1.5,0.8,0.0015,0,1,0
244,48.15,1.5,0.8,0.0015,0.003,1,0
5,18,1.5,0.8,0.0015,0.001,1,0
302,95.3,1.5,0.8,0.0015,0.001,1,0
414,70,1.5,0.8,0.0015,0.01,1,0
243,59.47368421,1.5,0.8,0.0015,0.001,1,0
376,145,1.5,0.8,0.0015,0,1,0
252,97.7,1.5,0.8,0.0015,0.001,0.5,0
229,314.3,1,1,0.0016,0,100,0
256,53.5,1.5,0.8,0.0015,0.0015,1,0
218,96.7359661,1.5,0.8,0.0015,0.01,1,0
400,20,1.5,0.8,0.0015,0.1,1,0
251,23.094,1.5,0.8,0.0015,0,1,0
319,56.4,1.5000001,0.8,0.0015,0.1,1,0
5,158.7795789,1,1,0.0015,0.005,1,0
6,48.97076024,1.5,0.8,0.0015,0.005,1,0
5,41.961,1.5,0.8,0.002,0,1,0
390,50.5,1.5,0.8,0.0015,0,1,0
269,10,1.5,0.8,0.0015,0,1,0
265,7.663157895,1.5,0.8,0.0015,0,1,0
251,48.967,1.5,1,0.0015,0.001,1,0
226,144.9853333,1.5,0.8,0.0015,0,1,0
263,48.5,1.5,0.8,0.0015,0.002,1,0
280,47.03157895,1,1,0.0015,0,1,0
227,96.6,1.5,0.8,0.0015,0,1,0
225,48.367982,1.5,0.8,0.0015,0,1,0
266,52,1.5,0.8,0.0015,0,1,0
309,38.4,1.5,0.8,0.0015,0.001,1,0
249,100,1.5,0.8,0.0015,0.001,5,0
221,48.04,1.5,0.8,0.0015,0.001,1,0
6,60,1,1,0.0015,0.1,1,0
228,16.2,1.5,0.8,0.0015,0.01,1,0
241,47.4,1.5,0.8,0.0015,0.002,1,0
232,50,1.5,0.8,0.0015,0,10,0
250,145.16,1.5,0.8,0.0015,0,1,0
4,49,1.5,0.8,0.0015,0.001,1,0
251,48.015,1.5,0.8,0.0015,0,1,0
413,45.5,1.5,0.8,0.0015,0.001,1,0
203,15.396,1.5,0.8,0.0015,0,1,0
236,144,1.5,0.8,0.0015,0,1,0
294,48.8,1.5,0.8,0.0015,0.001,0.0000001,0
250,145.11,1.5,0.8,0.0015,0,1,0
3,48.89473684,1.5,0.8,0.0015,0.001,1,0
285,46.8,1.5,0.8,0.0015,0.001,1,0
227,45,1.5,0.8,0.0015,0.001,1,0
289,48.4,1.5,0.8,0.0015,0.001,1,0
217,93.15789474,1.5,0.8,0.0015,0.001,100,0
294,48,1.5,0.8,0.0015,0.002,1,0
264,48.36,1.5,0.8,0.0015,0.002,1,0
320,123.6842105,1.5,0.8,0.0015,0.001,1,0
240,158.148,1,1,0.0015,0.001,1,0
226,151,1.5,0.8,0.0015,0,1,0
3,100,1.5,0.8,0.0015,0,1,0
309,96.732,1.5,0.8,0.0015,0,0.01,0
222,59.28061579,1.5,0.8,0.001,0,1,0
257,48.15789474,1.5,0.8,0.0015,0,1,0
224,145.0526316,1.5,0.8,0.0015,0.001,1,0
300,90,1.5,0.8,0.0015,0,1,0
321,95.5,1.5,0.8,0.0015,0.0005,1,0
252,48.8,1.5,0.8,0.0015,0.003,1,0
186,95.01052632,1.5,0.8,0.0015,0,1,0
279,25,1,1,0.0015,0,1,0
311,140,1.5,0.8,0.0015,0,1,0
347,68.42105263,1.5,0.8,0.0015,0,1,0
3,48.95,1.5,0.8,0.0015,0.001,1,0
221,96.736,1.5,0.8,0.0015,0,1,0
298,55,1.5,0.8,0.0015,0.004,1,0
315,48,1.5,0.8,0.0015,0,1,0
232,49.9,1.5,0.8,0.0015,0.002,1,0
284,48.3686,1.5,0.8,0.0015,0,1,0
240,95.4,1.5,0.8,0.0015,0,1,0
180,96,1.5,0.8,0.0015,0,1,0
300,47.75,1.5,0.8,0.0015,0.002,1,0
223,48.3,1.5,0.8,0.0015,0.001,1,0
4,49.84210526,1.5,0.8,0.0015,0.001,1,0
237,48.6,1.5,0.8,0.0015,0.01,0.0000001,0
249,47.94736842,1.5,0.8,0.0015,0.002,1,0
254,194.1,1,1,0.0015,0,1,0
282,100,7,1,0.0001,0,150,0
3,47,1.5,0.8,0.0015,0.002,1,0
5,48.3739,1.5,0.8,0.0015,0,1,0
3,96.3,1.5,0.8,0.0015,0.001,1,0
335,48.5,1.5,0.8,0.0015,0.001,1,0
203,47.8,1.5,0.8,0.0015,0,1,0
4,70,1.5,0.8,0.0015,0.001,1,0
256,47.71,1.5,0.8,0.0015,0.001,1,0
244,68.3,1.5,1.6,0.0015,0,1,0
268,49.686,1.5,0.8,0.0015,0.002,1,0
260,99.1,1.5,0.8,0.0015,0,1,0
384,90,1.5,0.8,0.0015,0.3,1,0
310,40,1.5,0.8,0.0015,0.001,1,0
228,105.2631579,1.5,0.8,0.0015,0.001,1,0
295,49.52589474,1.5,0.8,0.0015,0.001,1,0
231,51,1.5,0.8,0.0015,0,1,0
365,1,1.5,0.8,0.0015,0,1,0
243,60,1.5,0.8,0.0015,0,100,0
5,97,1.5,0.8,0.0015,0,1,0
224,46.7,1.5,0.8,0.0015,0.003,1,0
224,51.4,1.5,0.8,0.0015,0.003,1,0
225,53.18368421,1.5,0.8,0.001,0,1,0
5,48.13157895,1.5,0.8,0.0015,0.001,1,0
221,16,1.5,0.8,0.0015,0.001,1,0
333,193,1.5,0.8,0.0015,0,1,0
231,96.74,1.5,0.8,0.0015,0,1,0
359,46.9,1.5,0.8,0.0015,0.01,1,0
344,840,1.5,0.8,0.0015,0,1,0
312,48.2,1.5,0.8,0.0015,0.002,1,0
327,48.05,1.5,0.8,0.0015,0,1,0
237,48.6,1.5,0.8,0.0015,0,1,0
301,50,1.5,0.8,0.0015,0.0015,1,0
266,42,1.5,0.8,0.0015,0.001,1,0
252,43.01631579,1.5,0.8,0.0015,0,1,0
254,1629.473684,1.5,0.8,0.0015,0,1,0
275,97.034,1.5,0.8,0.0015,0.001,1,0
246,48.35842105,1.5,0.8,0.0015,0,1,0
300,360,1.5,0.8,0.0015,0,1,0
266,96.73596609,1.5,0.8,0.0015,0,0.00000001,0
247,48.8,1.5,0.8,0.0015,0.002,1,0
239,48.2,1.5,0.8,0.0015,0.005,1,0
248,54,1.5,0.8,0.0015,0.001,1,0
248,95.5,1.5,0.8,0.0015,0,1,0
5,48.8,1.5,0.8,0.0015,0.002,1,0
329,47.5,1.5,0.8,0.0015,0.001,1,0
370,95.4,1.5,0.8,0.0015,0,1,0
234,145.5,1.5,0.8,0.0015,0,1,0
219,94.9,1.5,0.8,0.0015,0.001,1,0
273,23.09401,1.5,0.8,0.0015,0,1,0
223,6842.105263,1.5,0.8,0.0015,0,1,0
243,48.368,1.5,0.8,0.0015,0,0.01,0
237,145.4039491,1.5,0.8,0.0015,0.001,1,0
327,100,1.5,0.8,0.0015,0,1,0
226,49,1.5,0.8,0.0015,0.002,1,0
253,45,1.5,0.8,0.0015,0.003,1,0
265,47.9,1.5,0.8,0.0015,0.005,1,0
283,48.9,1.5,0.8,0.0015,0,1,0
333,97.63157895,1.5,0.8,0.0015,0.001,1,0
253,49.1,1.5,0.8,0.0015,0.001,1,0
242,48.8,1.5,0.8,0.0015,0.002,1,0
296,156.5163263,1,1,0.0015,0.01,1,0
300,48.1,1.5,0.8,0.0015,0.002,1,0
4,47.15789474,1.5,0.8,0.0015,0.001,1,0
235,47,1.5,0.8,0.0015,0.001,1,0
236,50,1.5,0.8,0.0015,0,1,0
338,112.5157895,1.5,0.8,0.0015,0,1,0
3,860,1.5,0.8,0.0015,0,1,0
230,145.17,1.5,0.8,0.0015,0,1,0
232,104,1.5,0.8,0.0015,0,1,0
236,96.73590263,1.5,0.8,0.0015,0,1,0
232,96.61578947,1.5,0.8,0.0015,0,1,0
252,48,1.5,0.8,0.0015,0,1,0
233,144.5,1.5,0.8,0.0015,0,1,0
268,49.73684211,1.5,0.8,0.0015,0,1,0
292,48.85,1.5,0.8,0.0015,0.002,1,0
233,93.63157895,1.5,0.8,0.0015,0.001,1,0
246,96.73592153,1.5,0.8,0.0015,0,1,0
311,44,1.5,0.8,0.0015,0,1,0
291,50,1.5,0.8,0.0015,0,1,0
299,99.47368421,1.5,0.8,0.0015,0,1,0
259,60,1.5,0.8,0.0015,0.005,1,0
378,148.852,1.5,0.8,0.0015,0,1,0
248,65,1.5,0.8,0.0015,0.0005,1,0
236,70,1.5,0.8,0.0015,0.001,1,0
220,95,1.5,0.8,0.0015,0,1,0
234,3,1.5,0.8,0.0015,0,1,0
218,30.7,1.5,0.8,0.0015,0.001,1,0
286,91,1.5,0.8,0.0015,0.02,1,0
221,47.2,1.5,0.8,0.0015,0,1,0
237,48.28,1.5,0.8,0.0015,0,1,0
237,205.3,1.5,1.6,0.0015,0,1,0
247,159.7269474,1,1,0.0015,0.001,1,0
250,42,1.5,0.8,0.0015,0.003,1,0
258,46.2,1.5,0.8,0.0015,0.001,1,0
5,146.15,1.5,0.8,0.0015,0,1,0
242,50,1.5000001,0.8,0.0015,0,1,0
6,50.188,1.5,0.8,0.0015,0,7,0
393,48.28947368,1.5,0.8,0.0015,0,0.01,0
288,10.57894737,1,1,0.0015,0,1,0
283,47.5,1.5,0.8,0.0015,0.001,0.5,0
8,48.42105263,1.5,0.8,0.0015,0.002,1,0
234,48.1,1.5,0.8,0.0015,0,1,0
290,49.9,1.5,0.8,0.0015,0.01,0.0000001,0
240,100,1.5,0.8,0.0015,0,1,0
256,50.45,1.5,0.8,0.0015,0,1,0
278,49,1.5,0.8,0.0015,0.001,1,0
255,48.001,1.5,0.8,0.0015,0,1,0
287,48.05,1.5,0.8,0.0015,0.001,0.01,0
226,60,1.5,0.8,0.0015,100,10,0
239,6315.789474,1.5,0.8,0.0015,0,1,0
370,60,1.5,0.5,0.0015,0,1,0
213,221.0526316,1.5,0.8,0.0015,0.001,1,0
215,75,1.5,0.8,0.0015,0.001,10,0
287,72.66631579,1,0.8,0.0015,0,1,0
311,5,1.5,0.8,0.0015,0.001,1,0
215,96.3,1.5,0.8,0.0015,0.001,1,0
