runtime,in01,in02,in03,in04,in05,in06,in07,in08,in09,in10,in11,in12
6,0.1,0.22,0.14,0,-0.1,0.22,0.12,0,0.1,0.8,0.6,0
5,-0.1,-0.12,0.35,0,-0.1,1,0.3,0,-0.1,0.55,0.79,0
7,0.1,0.31,0.1,0,-0.1,0.51,0.2,0,0.1,0.95,0.61,0
4,0.1,0.2,0.1,0,-0.1,0.3,0.3,0,-0.1,0.7,0.1,0
5,0.1,0.19,0.11,0,0.1,-0.09,0.49,0,-0.1,0.43,0.29,0
6,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.5,0
5,0.08,0.2,0.1,0,-0.1,0.37,0.25,0,-0.1,0.55,0.18,0
8,0.033,0.25,0.25,0,-0.05,0.5,0.2,0,0.027,0.89,0.25,0
6,0.1,0.3,0.2,0,-0.1,0.435,0.35,0,-0.1,1,0.6,0
5,0.1,0.27,0.01,0,-0.1,0.37,0.03,0,0.1,0.9,0.4,0
5,0.1,0.24,0.11,0,-0.1,0.5,0.3,0,-0.1,0.45,0.13,0
7,-0.1,0.35,0.34,0,-0.1,0.58,0.02,0,0.1,0.21,0.05,0
5,0.008,0.2,0.287,0,0.008,0.6,0.55,0,0.01,0.8,0.3,0
5,0.04,0.18,0.18,0,-0.1,0.5,0.2,0,0.04,0.8,0.1,0
4,0.065,0.25,0.1,0,-0.1,0.35,0.5,0,0.1,0.35,0.1,0
5,0.1,0.3,0.1,0,-0.1,0.5,0.2,0,0.1,0.7,0.9,0
6,0.1,0.2,0.1,0,-0.1,0.29,0.19,0,-0.1,0.8,0.12,0
6,0.1,0.2,0.05,0,-0.1,0.3,0.14,0,0.1,0.94,0.18,0
6,0.03,0.15,0.1,0,-0.05,0.5,0.2,0,0.05,0.9,0.1,0
6,0.1,0.3,0.2,0,-0.1,0.4,0.2,0,0.1,1,0.55,0
5,0.1,0.22,0.08,0,-0.1,0.28,0.275,0,0.1,0.96,0.38,0
7,0.006,-0.06,0.1,0.56,-0.006,0.6,0.56,0,0.003,0.73,0.1,0
5,0.02,0.2,0.2,0,0.02,0.4,0.2,0,0.04,0.6,0.6,0
6,0.1,0.35,0.01,0,0.1,0.35,0.02,0,0.1,0.78,0.25,0
6,0.1,0.35,0.1,0,-0.1,0.79,0.1,0,0.1,0.8,0.45,0
6,0.021,0.11,0.02,0,-0.04,0.21,0.21,0,0.03,0.292,0.08,0
6,0.1,0.26,0.1,0,-0.1,0.35,0.39,0,0.1,0.94,0.05,0
6,0.06,0.2,0,0,-0.1,0.4,0.3,0,0.03,0.5,0.15,0
8,0.04,0.2,0.1,0,-0.04,0.5,0.2,0,0.0123,0.8,0.1,0
5,0.1,0.1,0.5,0,0.1,0.3,0.2,0,0.1,0.7,0.4,0
5,-0.03,0.2,0.2,0,0.05,0.6,0.5,0,-0.03,0.6,0.2,0
4,0.1,0.3,0.2,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
8,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
5,0.1,0.39,0.53,0,-0.1,0.72,0.12,0,-0.1,0.19,0.49,0
4,0.1,0.35,0.1,0,-0.1,0.33,0.41,0,0.1,0.35,0.05,0
4,0.1,0.2,0.05,0,-0.1,-0.4,0.35,0,0.1,0.7,0.45,0
6,-0.03,0.15,0.1,0,0,0.15,0.15,0,0.03,0.15,0.2,0
6,-0.1,0.3,0.1,0,-0.1,0.35,0.1,0,0.1,0.325,0.125,0
4,0.1,0.2,0.23,0,-0.1,0.49,0.29,0,0.1,0.6,0.41,0
4,0.06,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.9,0.2,0
5,0.1,0.18,0.04,0,-0.1,0.42,0.28,0,-0.1,0.35,0.15,0
4,0,0.2,0,0,0,0.5,0.2,0,0,0.8,0.1,0
4,-0.1,0,0.57,0,-0.1,0.3,0.47,0,-0.1,0.5,0.2,0
4,-0.1,0.24,0.38,0,0.1,0.125,0.555,0,-0.1,0.266,0.466,0
4,0.1,0.25,0.15,0,-0.1,0.3,0.35,0,-0.1,0.9,0.15,0
6,0.1,0.2,0.1,0,-0.1,0.5,0.1,0,0.1,0.3,0.2,0
4,0.04,0.17,0.2,0,0.05,0.15,0.4,0,-0.1,0.15,0.45,0
7,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,-0.1,0.4,0,0
5,0.05,0.2,0.1,0,-0.05,0.5,0.2,0,0.00005,0.8,0.1,0
6,0.1,0.5,0.1,0,-0.1,0.5,0.2,0,0.1,0.5,0.1,0
4,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
5,0.04,0.2,0.1,0,-0.04,0.5,0.2,0,0.01,0.8,0.1,0
5,0.05,0.2,0.1,0,-0.06,0.4,0.2,0,0.06,0.9,0.2,0
6,0.1,0.32,0.23,0,-0.1,0.41,0.14,0,0.1,0.84,0.54,0
6,0.1,-0.11,0.57,0,0.1,0.32,0.17,0,0.1,0.65,0.57,0
5,0.1,0.26,0.1,0,-0.1,0.42,0.2,0,0.1,0.95,0.35,0
5,0.04,0.2,0.2,0,-0.01,0.4,0.2,0,0.04,0.6,0.52,0
7,0.1,0.2,0.1,0,-0.1,0.262,0.46,0,-0.1,0.57,0.246,0
8,0.1,0.2,0,0,-0.1,0.4,0.3,0,-0.1,0.5,0.3,0
7,0.001,-0.1,0.6,0,-0.005,0.56,0.56,0,0.01,0.7,0.1,0
3,-0.1,0.43,0.55,0,0.1,0.32,0.17,0,-0.1,0.42,0.38,0
7,-0.1,0,0.59,0,0.07,0.33,0.25,0,-0.1,0.59,0.11,0
5,0.1,0.18,0.08,0,-0.1,0.29,0.31,0,-0.1,0.35,0.03,0
4,0.1,0.29,0.19,0,-0.1,0.41,0.33,0,0.1,0.85,0.1,0
5,0.1,0.17,0,0,-0.1,0.45,0.27,0,-0.1,0.4,0.2,0
5,0.1,0.16,0.02,0,-0.1,0.27,0.16,0,-0.1,0.541,0.287,0
5,0.1,0.222,0,0,-0.1,0.76,0.24,0,0.1,0.3443,0.6,0
4,0.1,0.2,0.07,0,-0.1,0.25,0.43,0,-0.1,0.61,0.2,0
5,-0.1,0.24,0.38,0,0.1,0.1,0.56,0,-0.1,0.24,0.52,0
5,0.057,0.2,0.1,0,-0.054,0.35,0.15,0,0.015,0.75,0.3,0
7,0.1,0.2,0.2,0,0.1,0.5,0.2,0,0.1,0.6,0.4,0
6,-0.1,0.35,0.35,0,-0.1,0,0.4,0,0.1,-0.19,0.5,0
6,0.04,0.2,0.24,0,-0.1,0.5,0.2,0,0.01,0.8,0.1,0
4,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
5,0.1,0.2,0.1,0,-0.1,0.5,0.26,0,0.1,0.8,0.1,0
8,-0.1,0.3,0.1,0,-0.1,-0.1,0.3,0,-0.1,0.9,0.15,0
5,0,0.2,0.1,0,0,0.5,0.2,0,0,0.8,0.1,0
4,0.1,0.2,0.07,0,-0.1,0.25,0.43,0,-0.1,0.63,0.2,0
5,-0.1,0.03,0.48,0,-0.1,0.25,0.29,0,0.1,0.295,0.01,0
5,0.1,0.2,0.1,0,-0.1,0.5,0.4,0,0.1,0.7,0.1,0
4,0.05,0.2,0.1,0,-0.05,0.4,0.3,0,0.05,0.8,0.3,0
8,0.1,0.18,0.04,0,0.1,-0.09,0.51,0,0.1,0.62,0.55,0
5,0.06,0.21,0.2,0,-0.06,0.45,0.2,0,0.07,0.8,0.45,0
6,0.1,0.25,0.03,0,-0.1,0.39,0.3,0,0.1,0.98,0.4,0
4,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,-0.1,0.6,0.43,0
5,0.04,0.19,0.17,0,-0.1,0.5,0.2,0,0.03,0.8,0.2,0
5,0.05,0.2,0.1,0,-0.1,0.4,0.1,0,0.1,0.7,0.7,0
5,0.1,0.49,0.55,0,-0.1,0.69,0.19,0,-0.1,0.15,0.51,0
8,0.03,0.3,0.3,0,-0.03,0.5,0.4,0,0.02,0.8,0.55,0
6,-0.1,0.2,0.4,0,-0.1,0.48,0.35,0,-0.1,0.6,0,0
6,0.1,0.1,0.05,0,-0.1,0.3,0.3,0,0.1,-0.1,0.05,0
7,0.071,0.11,0.11,0,-0.06,0.34,0.2,0,0.08,0.42,0.13,0
7,0.1,0.25,0.1,0,-0.1,0.4,0.1,0,0.1,0.9,0.4,0
5,0.1,0.26,0.1,0,-0.1,0.42,0.2,0,0.1,0.95,0.45,0
6,0.1,0.18,0.15,0,-0.1,0.2,0.13,0,0.1,0.92,0.62,0
4,0.036,0.2,0.1,0,-0.02,0.4,0.3,0,0.03,0.78,0.3,0
6,0.035,0.2,0.1,0,-0.03,0.4,0.3,0,0.045,0.8,0.1,0
4,0.1,0.2,0.05,0,-0.1,0.72,0.18,0,-0.1,0.4,0.35,0
5,0.1,0.25,0.02,0,-0.1,0.45,0.12,0,0.1,0.7555,0.54,0
5,0.02,0.26,0.2,0,-0.04,0.42,0.32,0,0.05,0.5,0.18,0
4,0.05,0.2,0.15,0,-0.05,0.5,0.3,0,0.075,0.5,0.6,0
6,0.1,0.25,0.1,0,-0.1,0.4,0.05,0,0.1,0.85,0.35,0
5,0.1,0.24,0.1,0,-0.1,0.33,0.22,0,0.1,0.91,0.03,0
7,0.1,0.3,0.1,0,-0.1,0.5,0.1,0,0.1,0.8,0.5,0
5,0.1,0.17,0.05,0,-0.1,0.3,0.35,0,0.1,0.4,0,0
6,0.05,0.2,0.1,0,0,0.5,0.2,0,0.1,0.8,0.1,0
6,0.1,0.222,0.1,0,-0.1,0.28,0.2751,0,0.1,0.963,0.38,0
4,0.1,0.2,0.1,0,0.1,0.45,0.1,0,0.1,0.6,0.5,0
5,0.1,0.3,0.2,0,-0.1,0.4,0.2,0,0.1,0.9,0.5,0
7,0.1,0.25,0.4,0,-0.1,0.4,0.2,0,0.1,0.6,0.1,0
4,0.1,0.25,0.1,0,-0.1,0.37,0.2,0,0.1,0.8,0.4,0
9,-0.1,0.15,0.1,0,-0.1,0.5,0.3,0,-0.1,0.7,0.1,0
8,-0.01,-0.08,0.56,0,-0.08,0.5,0.56,0,-0.1,0.45,0.35,0
5,-0.003,0.2,0.45,0,-0.003,0.5,0.45,0,0.003,0.8,0.25,0
6,0.1,0.29,0.11,0,-0.1,0.51,0.21,0,0.1,0.95,0.58,0
4,0.1,0.25,0.05,0,-0.1,0.4,0.15,0,0.1,0.75,0.55,0
4,0.1,0.32,0.13,0,-0.1,0.51,0.13,0,0.1,0.99,0.19,0
5,0.02,0.2,0.2,0,-0.1,0.5,0.3,0,0.1,0.8,0.1,0
5,0.05,0.2,0.1,0,-0.075,0.5,0.35,0,-0.015,0.8,0.2,0
7,0.1,0.2,0.1,0,-0.1,0.25,0.5,0,0.1,0.6,0.4,0
10,0.05,0.2,0.1,0,-0.1,0.5,0.2,0,-0.07,0.8,0.1,0
5,0.1,0.3,0.1,0,-0.1,0.5,0.23,0,-0.1,0.88,0.09,0
6,0.03,0.3,0.3,0,-0.03,0.5,0.4,0,0,0.75,0.55,0
5,0.041,0.13,0.11,0,-0.08,0.34,0.23,0,0.065,0.49,0.13,0
4,0.1,0.2,0.1,0,-0.1,0.35,0.13,0,0.1,0.85,0.85,0
4,0.027,0.2,0.22,0,-0.012,0.32,0.23,0,0.025,0.6,0.53,0
5,0.1,-0.2,0.5,0,0.1,0.5,0.2,0,-0.1,0.6,0.4,0
5,0.1,0.3,0.1,0,0,0.5,0.2,0,0,0.8,0.1,0
4,0.1,0.28,0.01,0,-0.1,0.5,0.2,0,0.1,0.5,0.1,0
6,-0.1,-0.05,0.45,0,-0.1,0.5,0.2,0,0.1,0.8,0.45,0
5,0.1,0,0.59,0,-0.1,0.33,0.41,0,0.1,0.59,0.59,0
5,0.1,0.2,0.1,0,-0.1,0.4,0.2,0,0.1,0.8,0.1,0
5,0.05,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
7,0.1,0.35,0.07,0,-0.1,0.4,0.1,0,0.1,0.6,0.5,0
5,0.1,0.25,0.16,0,-0.1,0.46,0.28,0,-0.1,0.54,0.02,0
6,0.1,0.23,0.05,0,-0.1,0.5,0.33,0,0.1,0.9,0.15,0
6,0.071,0.2,0.1,0,-0.0675,0.275,0.05,0,0.06,0.8,0.5,0
5,0.1,0.2,0.25,0,-0.1,0.5,0.2,0,0.1,0.65,0.4,0
6,0.05,0.2,0.1,0,-0.1,0.5,0.2,0,-0.1,0.8,0.1,0
6,0.1,0.2,0.2,0,-0.1,0.5,0.2,0,0.1,-0.19,0.59,0
7,-0.1,0,0.38,0,-0.1,0.43,0.3,0,-0.1,0.61,0,0
8,-0.1,0.3,0.5,0,0.1,0.4,0.55,0,0.1,0.8,0.1,0
7,0.1,0.29,0.1,0,-0.1,0.4,0.23,0,0.1,0.8,0.1,0
6,0.1,0.1,0,0,-0.1,0.4,0.3,0,0.1,0.6,0.5,0
7,0.05,0.2,0.1,0,-0.09,0.6,0.21,0,0.02,0.85,0.18,0
7,0.07,0.2,0.15,0,-0.05,0.4,0.15,0,0,0.8,0.1,0
5,0.1,-0.1,0.5,0,-0.1,0.8,0.5,0,0,0.3,0.15,0
6,0.1,-0.2,0.5,0,0.1,0.3,0.05,0,0.1,0.75,0.45,0
4,0.1,0.25,0.17,0,-0.1,0.32,0.38,0,-0.1,0.93,0.29,0
5,0.1,0.25,0.08,0,-0.1,0.5,0.3,0,-0.1,0.5,0.09,0
4,0.1,0.32,0.18,0,-0.1,0.58,0,0,0.1,0.99,0.59,0
4,-0.01,0.2,0.2,0,0.05,0.6,0.5,0,-0.03,0.6,0.2,0
4,0.1,0.3,0.25,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
4,0.1,0.32,0.18,0,-0.1,0.58,0,0,0.1,0.99,0,0
5,0.1,0.2,0.035,0,-0.1,0.35,0.35,0,-0.1,0.5,0.07,0
4,0.07,0.25,0.15,0,-0.1,0.54,0.2,0,0.1,0.6,0.55,0
4,0.05,0.2,0.15,0,-0.1,0.2,0.3,0,0,0.1,0.1,0
4,0.1,0.15,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
5,0.05,0.2,0.1,0,-0.05,0.4,0.2,0,-0.1,0.6,0.3,0
7,0.04,0.2,0.1,0,-0.04,0.5,0.2,0,0.0217,0.8,0.1,0
7,0.1,0.25,0.09,0,-0.1,0.45,0.36,0,0.1,0.44,0.11,0
7,0.1,0.2,0.1,0,-0.05,0.5,0.2,0,0.03,0.9,0.05,0
6,0.1,0.3,0.2,0,-0.1,0.4,0.2,0,0.1,1,0.49,0
5,0.05,0.2,0.1,0,-0.09,0.615,0.08,0,0.02,0.82,0.15,0
7,0.1,0.32,0.16,0,-0.1,0.49,0.13,0,0.1,0.9,0.15,0
4,0.1,0.2,0.06,0,-0.1,0.5,0.2,0,0.1,0.5,0.6,0
7,-0.1,0.3,0.26,0,-0.1,0.55,0.26,0,0.1,0.76,0.2,0
6,0.1,0.32,0.12,0,-0.1,0.41,0.14,0,0.1,0.84,0.54,0
5,0.1,0.3,0.1,0,-0.1,0.5,0.2,0,0.1,1,0.5,0
5,0.1,0.2,0.1,0,-0.1,0.5,0.3,0,-0.1,0.6,0.2,0
5,0.1,0.2,0.05,0,-0.1,0.4,0.3,0,-0.1,0.5,0.025,0
5,0.1,0.2,0.1,0,-0.1,0.5,0.1,0,0.1,-0.2,1,0
6,0.1,0.28,0.21,0,-0.1,0.46,0.29,0,-0.1,0.6,0.18,0
5,0.1,0.2,0.2,0,-0.1,0.527,0.125,0,0.1,-0.11,0.548,0
6,0.1,0.2,0.05,0,-0.1,0.3,0.3,0,0.1,0.4,0.15,0
4,-0.1,0.1,0.3,0,-0.1,0,0.4,0,0.1,0.1,0.3,0
5,-0.1,0.2,0.25,0,-0.1,0.45,0.3,0,0.1,0.8,0.1,0
7,0.1,0.25,0.03,0,-0.1,0.5,0.3,0,-0.1,0.4,0.1,0
6,0.1,0.2,0.05,0,-0.1,0.3,0.4,0,0.1,0.4,0.05,0
4,0.1,-0.2,0,0,-0.1,0.4,0.3,0,0.1,1,0.6,0
5,0.1,0.27,0.11,0,-0.1,0.36,0.37,0,-0.1,0.96,0.08,0
9,0.01,-0.15,0.55,0,-0.1,0.45,0.4,0,0.1,0.7,0.45,0
7,0.1,0.19,0.12,0,0.1,-0.06,0.58,0,0.1,0.84,0.15,0
4,0.1,0.28,0.08,0,-0.1,0.55,0.26,0,0.1,0.9,0.4,0
6,0.1,0.25,0.1,0,-0.1,0.5,0.2,0,0.1,0.9,0.4,0
5,0.1,0.2,0.1,0,-0.1,0.3,0.4,0,0.1,0.8,0.3,0
6,0.035001,0.2,0.1,0,-0.03999,0.5,0.2,0,0.03,0.8,0.1,0
7,0.04,0.2,0.1,0,-0.04,0.5,0.2,0,0.1,0.8,0.19,0
7,-0.043,0.2,0.56,0,-0.03,0.41,0.05,0,0.035,0.7,0.48,0
7,0.1,0.33,0.17,0,-0.1,0.5,0.13,0,0.1,0.99,0.15,0
4,0.1,0.31,0.11,0,0.1,0.01,0.51,0,0.1,0.8,0.4,0
6,0.1,0.23,0.1,0,-0.1,0.25,0.275,0,0.1,0.85,0.45,0
7,0.02,0.26,0.2,0,-0.03,0.42,0.32,0,-0.05,0.5,0.16,0
7,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.3,0
4,0.1,0.9,0.1,0,0.1,0.2,0.1,0,0.1,-0.1,0.5,0
7,0.04,0.2,0.2,0,-0.05,0.4,0.34,0,0.03,0.8,0.52,0
8,0.04,0.2,0.1,0,-0.05,0.5,0.2,0,0.03,0.8,0.1,0
6,0.03,0.15,0.1,0,-0.065,0.5,0.2,0,0.05,0.9,0.1,0
4,0.1,0.39,0.55,0,-0.1,0.7,0.18,0,-0.1,0.19,0.52,0
4,0.1,0.21,0.04,0,-0.1,0.58,0.11,0,0.1,0.62,0.22,0
7,0.1,0.25,0.21,0,-0.1,0.28,0.16,0,-0.1,0.7,0.9,0
9,0.1,0.2,0,0,-0.1,0.4,0.3,0,0,0.8,0.1,0
5,0.1,0.2,0.18,0,-0.1,0.42,0.2,0,0.1,0.61,0.45,0
6,0.1,0.18,0.08,0,-0.1,0.29,0.26,0,-0.1,0.45,0.03,0
5,0.1,0.3,0.2,0,-0.1,0.4,0.2,0,0.1,1,0.47,0
6,0.05,0.2,0.1,0,-0.06,0.5,0.2,0,0.005,0.8,0.1,0
6,0.1,0.26,0.1,0,-0.1,0.44,0.4,0,0.1,0.92,0.05,0
6,1.00E-10,0.02,0.12,0,1.00E-10,0.32,0.34,0,1.00E-10,0.55,0.34,0
8,0.1,0.33,0.16,0,-0.1,0.49,0.13,0,0.1,0.99,0.15,0
5,-0.1,0.2,0.4,0,-0.1,0.43,0.3,0,0.1,0.8,0.1,0
6,0.1,-0.19,0.55,0,0.1,0.2,0,0,-0.1,0.5,0.32,0
6,-0.1,-0.2,0.5,0,0.1,1,0.2,0,-0.1,0.8,0.5,0
8,0.1,0.24,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
6,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
4,0.1,0.2,0,0,0.1,-0.1,0.4,0,0.1,0.8,0.6,0
4,-0.1,0.2,0.4,0,-0.1,0.5,0.2,0,0.05,0.65,0.15,0
4,0.1,0.19,0.07,0,-0.1,0.25,0.38,0,-0.1,0.99,0.11,0
5,0.1,0.27,0.16,0,-0.1,0.45,0.31,0,-0.1,0.53,0.01,0
6,0.1,0.35,0.2,0,0.1,0.9,0.5,0,0.1,-0.19,0.5,0
5,0.1,0.3,0.1,0,-0.1,0.5,0.2,0,0.1,0.95,0.58,0
5,0.1,-0.1,0.4,0,0.1,0.5,0.2,0,-0.1,0.6,0.2,0
5,0.1,0.25,0.07,0,-0.1,0.42,0.12,0,0.1,0.8,0.6,0
4,0.1,0.51,0.58,0,-0.1,0.62,0.55,0,-0.1,0.12,0.51,0
5,0.1,0.2,0.2,0,-0.1,0.5,0.13,0,0.1,-0.105,0.55,0
5,-0.1,0.31,0.41,0,-0.1,0.49,0.49,0,-0.1,0.12,0.55,0
4,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
5,0.02,0.2,0.2,0,0.02,0.4,0.2,0,0.048,0.6,0.6,0
6,0.05,0.2,0.1,0,-0.09,0.6,0.15,0,0.02,0.85,0.18,0
4,0.041,0.13,0.11,0,-0.058,0.31,0.21,0,0.053,0.48,0.11,0
6,0.1,0.28,0.13,0,0.1,0.95,0,0,-0.1,0.44,0.35,0
4,0.035,0.2,0.1,0,-0.022,0.4,0.2,0,0.035,0.8,0.1,0
6,0.02,0.2,0.2,0,0.05,0.5,0.1,0,0.03,0.8,0.5,0
5,0.1,0.2,0.15,0,0.1,0.5,0.15,0,-0.1,0.6,0.4,0
6,0.1,0.2,0,0,-0.1,0.4,0.3,0,0.1,0.45,0.1,0
5,0.1,0.3,0.2,0,-0.1,0.4,0.2,0,0.1,0.9,0.55,0
6,-0.1,0.35,0.34,0,-0.1,0.53,0.01,0,0.1,0.21,0.05,0
5,0.1,0.1,0.1,0,-0.05,0.5,0.2,0,0.05,0.9,0.1,0
4,0.04,0.14,0.1,0,-0.1,0.37,0.25,0,0.03,0.68,0.56,0
4,-0.1,0.16,0.43,0,0.03,0.47,0.6,0,-0.1,0.55,0.16,0
4,0.1,0.2,0.15,0,-0.1,0.42,0.25,0,-0.1,0.75,0.25,0
6,0.022,0.17,0.21,0,-0.025,0.45,0.38,0,0.039,0.88,0.53,0
4,0.1,0.06,0,0,-0.0945,-0.072,0.3,0,-0.08,0.728,0.289,0
5,-0.05,0.2,0.1,0,-0.1,0.5,0.2,0,0.05,0.8,0.1,0
4,0.1,0.33,0.17,0,-0.1,0.5,0.05,0,0.1,0.99,0.51,0
9,0.1,0.2,0.1,0,-0.1,0.25,0.46,0,-0.1,0.57,0.3,0
9,0.1,0.22,0.1,0,-0.1,0.25,0.32,0,0.1,0.28,0.1,0
4,0.04,0.15,0.1,0,-0.06,0.35,0.2,0,0.01,0.7,0.4,0
6,0.1,0.23,0.1,0,-0.1,0.35,0.22,0,0.1,0.94,0.05,0
5,0.1,0.25,0.07,0,-0.1,0.4,0.17,0,0.1,0.65,0.4,0
5,-0.1,0,0.385,0,-0.1,0.43,0.3,0,-0.1,0.61,0,0
6,0.038,0.2,0.1,0,0.04,0.6,0.5,0,0,0.8,0.1,0
4,0.1,0.4,0.1,0,-0.1,0.5,0.3,0,0.1,0.8,0.1,0
7,0.07,0.2,0.1,0,-0.05,0.5,0.2,0,-0.02,0.8,0.1,0
4,-0.1,0.2,0.2,0,-0.1,0.4,0.2,0,0.1,0.8,0.1,0
5,0.1,0.2,0.1,0,-0.1,0.4,0.4,0,0,0.8,0.1,0
4,0.1,0.2,0.2,0,0.1,0.5,0.2,0,0.1,0.6,0.6,0
4,-0.1,0.2,0.35,0,-0.1,0.55,0.1,0,-0.1,0.5,0.25,0
5,-0.1,-0.12,0.35,0,-0.1,0.9,0.3,0,-0.1,0.65,0.13,0
6,0.02,0.2,0.1,0,-0.05,0.5,0.2,0,-0.05,0.8,0.1,0
5,0.1,0.3,0.2,0,-0.1,0.3,0.1,0,-0.1,0.47,0.05,0
6,0.1,0.25,0.17,0,-0.1,0.4,0.22,0,-0.1,0.55,0.14,0
4,0.07,0.25,0.1,0,-0.1,0.35,0.5,0,0.1,0.35,0.1,0
4,0.1,0.3,0.1,0,-0.1,0.5,0.4,0,0.1,0.8,0.1,0
6,0.1,0.2,0.01,0,-0.1,0.5,0.4,0,0.1,0.8,0.4,0
5,0.1,0.2,0.1,0,-0.1,0.27,0.48,0,-0.1,0.6,0.2,0
4,0.1,0.3,0.17,0,-0.1,0.5,0.1,0,-0.1,0.5,0.43,0
4,0.01,0.18,0.2,0,-0.01,0.46,0.3,0,0.01,0.6,0.45,0
8,0.05,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
5,0.1,0.032,0.048,0,-0.1,0.275,0.26,0,0.1,0.255,0.009,0
5,0.036,0.07,0.11,0,-0.056,0.27,0.21,0,0.041,0.39,0.11,0
4,0.04,0.19,0.17,0,-0.08,0.5,0.2,0,0.02,0.78,0.1,0
4,0.1,0.3,0.1,0,-0.1,0.59,0.01,0,0.1,0.65,0.59,0
5,0.1,0.99,0.59,0,-0.1,-0.06,0.42,0,0.1,-0.09,0.5,0
4,0.1,0.2,0.07,0,-0.1,0.27,0.43,0,0.1,1,0.05,0
4,0.0297,0.2,0.2,0,-0.0296,0.5,0.28,0,0.03,0.5,0.5,0
5,0.0545,0.21,0.05,0,-0.01,0.268,0.42,0,-0.05,0.49,0.25,0
6,0.05,0.2,0.1,0,-0.075,0.5,0.35,0,-0.03,0.8,0.2,0
4,0.08,0.2,0,0,-0.1,0.4,0,0,0.1,0.81,0.5,0
6,0.1,0.32,0.13,0,-0.1,0.51,0.13,0,0.1,0.97,0.15,0
5,0.1,0.31,0.01,0,-0.1,0.6,0.2,0,0.1,0.8,0.2,0
7,0.1,0.29,0.2,0,-0.1,0.36,0.23,0,0.1,0.8,0.22,0
4,0.041,0.21,0.11,0,-0.051,0.31,0.21,0,0.0341,0.69,0.31,0
7,0.1,0.22,0.1,0,-0.1,0.28,0.28,0,0.1,0.96,0.38,0
5,-0.1,0.2,0.37,0,0.1,0.6,0.5,0,-0.1,0.5,0,0
7,0.01,0.12,0.2,0,-0.01,0.59,0.4,0,0.1,0.56,0.05,0
5,0.1,0.2,0.02,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
6,0.05,0.2,0.1,0,-0.09,0.59,0.21,0,0.02,0.85,0.18,0
6,0.03,0.25,0.25,0,-0.05,0.5,0.2,0,0.015,0.8,0.2,0
4,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
7,0.01,0.298,0.3,0,-0.001,0.8,0.5,0,-0.1,0.57,0,0
5,-0.1,0.24,0.375,0,0.1,0.125,0.55,0,-0.1,0.28016443,0.44075364,0
5,0.05,0.2,0.1,0,-0.09,0.5,0.08,0,0.025,0.85,0.1,0
6,0.1,0.22,0.1,0,-0.1,0.36,0.35,0,0.1,0.8,0.2,0
4,0.1,0.27,0.16,0,-0.1,0.45,0.31,0,-0.1,0.55,0.01,0
5,0.1,0.2,0.01,0,0.1,-0.1,0.5,0,0.1,0.8,0.4,0
5,0.1,0.16,0.09,0,-0.1,0.23,0.32,0,-0.1,0.39,0.2,0
5,0.021,0.11,0.02,0,-0.04,0.24,0.21,0,0.03,0.292,0.08,0
4,0.1,0,0.55,0,0.1,0.3,0.212,0,-0.1,0.5,0.3,0
3,0.1,0.4,0.1,0,-0.1,0.5,0.45,0,0.1,0.5,0.15,0
5,0.1,0.19,0.18,0,0.1,-0.09,0.49,0,-0.1,0.39,0.24,0
7,0.1,0.3,0.1,0,0,0.34,0.32,0,-0.05,0.45,0.2,0
5,0.1,0.3,0.05,0,-0.1,0.4,0.05,0,0.1,0.8,0.5,0
6,0.1,0.301,0.105,0,-0.1,0.47,0.201,0,0.05,0.88,0.135,0
5,0.1,0.5,0.57,0,-0.1,0.62,0.5,0,-0.1,0.12,0.51,0
6,0.1,0.2,0.2,0,-0.1,0.25,0.4,0,0.1,0.5,0.58,0
5,0.1,0.17,0.02,0,-0.1,0.27,0.16,0,-0.1,0.542,0.285,0
4,0.1,0.2,0.2,0,-0.1,0.5,0.2,0,0.1,0.6,0.43,0
5,0.1,0.31,0.01,0,-0.1,0.6,0.14,0,0.1,0.82,0.08,0
7,0.1,0.2,0.1,0,-0.1,0.27,0.48,0,0.1,0.9,0.1,0
